title,artist,year,chart_position,weeks_on_chart,tempo,energy,loudness,danceability,acousticness,speechiness,instrumentalness,valence,decade
stay the night,zedd featuring hayley williams,2014,94,1,129.19921875,0.4625135694231306,-23.81202507019043,0.211287721991539,0.0,1.0,0.0,0.7407867540631976,2010s
partition,beyonce,2014,95,1,89.10290948275862,0.49538399832589286,-22.66156005859375,0.2866428792476654,0.0,0.31728610396385193,0.5240708440542221,0.16144017712823275,2010s
studio,schoolboy q featuring bj the chicago kid,2014,96,1,135.99917763157896,0.5595729282924107,-20.414947509765625,0.2632780969142914,0.0,0.6566137075424194,0.01507943868637085,0.7747699662975799,2010s
0 to 100  the catch up,drake,2014,97,1,184.5703125,0.8381514685494559,-10.664698600769043,0.30929306149482727,0.0,0.4618304669857025,0.30725429952144623,0.4345666776384626,2010s
i dont dance,lee brice,2014,98,1,92.28515625,0.4752714429582868,-23.36549949645996,0.23603938519954681,0.30450212026225587,0.17252488434314728,0.7412126734852791,0.6642367662702289,2010s
somethin bad,miranda lambert duet,2014,99,1,89.10290948275862,0.6527026040213448,-17.15540885925293,0.2639680504798889,0.0,0.5249403715133667,0.21258944272994995,0.19290389826732315,2010s
adore you,miley cyrus,2014,100,1,80.74951171875,0.7498749596732003,-13.754376411437988,0.24697691202163696,0.0,0.24905088543891907,0.6264236718416214,0.6944382313319615,2010s
uptown funk,mark ronson featuring bruno mars,2015,1,1,117.45383522727273,0.34033524649483815,-28.088266372680664,0.320761501789093,0.0,1.0,0.0,0.6911824105002664,2010s
thinking out loud,ed sheeran,2015,2,1,161.4990234375,0.51162109375,-22.09326171875,0.23839189112186432,0.0,0.26352858543395996,0.6047071218490601,0.8198221261160714,2010s
see you again,wiz khalifa featuring charlie puth,2015,3,1,161.4990234375,0.4044914245605469,-25.84280014038086,0.19846868515014648,0.0,0.15673266351222992,0.7649010047316551,0.7983961922781808,2010s
trap queen,fetty wap,2015,4,1,99.38401442307692,0.5585552760532924,-20.450565338134766,0.29296478629112244,0.0,1.0,0.0,0.1961053718315376,2010s
sugar,maroon 5,2015,5,1,117.45383522727273,0.5756489889962333,-19.852285385131836,0.26661935448646545,0.0,0.4149491786956787,0.37757623195648193,0.7382451590005454,2010s
shut up and dance,walk the moon,2015,6,1,129.19921875,0.7520709174019949,-13.677517890930176,0.24718613922595978,0.0,0.7638593912124634,0.0,0.2986982236589705,2010s
blank space,taylor swift,2015,7,1,95.703125,0.5959077562604632,-19.14322853088379,0.31121814250946045,0.0,0.5852348804473877,0.12214767932891846,0.19568824768066406,2010s
watch me,silento,2015,8,1,92.28515625,0.5982391902378628,-19.061628341674805,0.35443660616874695,0.0,0.7522153258323669,0.0,0.188830315726144,2010s
earned it,the weeknd,2015,9,1,123.046875,0.45907135009765626,-23.93250274658203,0.2337636798620224,0.0,0.19818051159381866,0.702729232609272,0.22691471644810268,2010s
the hills,the weeknd,2015,10,1,73.828125,0.596023450578962,-19.139179229736328,0.20059193670749664,0.0,0.24923613667488098,0.6261457949876785,0.14883638654436382,2010s
cheerleader,omi,2015,11,1,117.45383522727273,0.6142583574567523,-18.500957489013672,0.21561193466186523,0.0,0.2454233467578888,0.6318649798631668,0.7459670326926492,2010s
cant feel my face,the weeknd,2015,12,1,86.1328125,0.6426190512520926,-17.508333206176758,0.20861943066120148,0.0,0.2641715705394745,0.6037426441907883,0.18452269417898998,2010s
love me like you do,ellie goulding,2015,13,1,95.703125,0.2866428920200893,-29.967498779296875,0.15363387763500214,0.24615956312622944,0.07184691727161407,0.8922296240925789,0.6338352748325893,2010s
take me to church,hozier,2015,14,1,129.19921875,0.6592381613595145,-16.926664352416992,0.22972087562084198,0.0,0.1589890569448471,0.7615164145827293,0.2801316724504743,2010s
bad blood,taylor swift featuring kendrick lamar,2015,15,1,86.1328125,0.5932765960693359,-19.235319137573242,0.27960506081581116,0.0,0.7386722564697266,0.0,0.17465420314243862,2010s
lean on,major lazer x dj snake featuring mo,2015,16,1,129.19921875,0.585081045968192,-19.52216339111328,0.23682187497615814,0.0,0.19201473891735077,0.7119778916239738,0.26530024937220986,2010s
want to want me,jason derulo,2015,17,1,112.34714673913044,0.724714251926967,-14.635001182556152,0.41621723771095276,0.0,0.7897522449493408,0.0,0.2571153076835301,2010s
where are u now,skrillex & diplo,2015,19,1,143.5546875,0.3068096160888672,-29.26166343688965,0.20502252876758575,0.0,0.9769200682640076,0.0,0.7404076821463449,2010s
fight song,rachel platten,2015,20,1,86.1328125,0.545551027570452,-20.90571403503418,0.23922157287597656,0.0,0.23464041948318481,0.6480393707752228,0.6651090894426619,2010s
679,fetty wap featuring remy boyz,2015,21,1,95.703125,0.7216587339128767,-14.741944313049316,0.3255677819252014,0.0,0.48246535658836365,0.27630196511745453,0.22083844321114676,2010s
lips are movin,meghan trainor,2015,22,1,92.28515625,0.6601984296526228,-16.893054962158203,0.34053394198417664,0.0,0.9851135015487671,0.0,0.7012221636090961,2010s
worth it,fifth harmony featuring kid ink,2015,23,1,99.38401442307692,0.7464091437203544,-13.875679969787598,0.31248852610588074,0.0,0.626349151134491,0.06047627329826355,0.23367614536495002,2010s
post to be,omarion featuring chris brown & jhene aiko,2015,24,1,129.19921875,0.7481567110334124,-13.814515113830566,0.29071351885795593,0.0,0.36933091282844543,0.44600363075733185,0.797915382385254,2010s
honey im good,andy grammer,2015,25,1,123.046875,0.6953201021466936,-15.663796424865723,0.3072642982006073,0.0,0.9848189949989319,0.0,0.7741644668579102,2010s
im not the only one,sam smith,2015,26,1,83.35433467741936,0.616244888305664,-18.431428909301758,0.24866802990436554,0.15594327098786476,0.13914352655410767,0.7912847101688385,0.17329398054131714,2010s
good for you,selena gomez featuring a$ap rocky,2015,27,1,161.4990234375,0.5479572296142579,-20.821496963500977,0.2081795483827591,0.0,0.4086384177207947,0.387042373418808,0.32708935328892297,2010s
style,taylor swift,2015,29,1,95.703125,0.6444658006940569,-17.443696975708008,0.27605846524238586,0.004175350658708665,0.12167644500732422,0.8174853324890137,0.2053998565673828,2010s
hotline bling,drake,2015,30,1,135.99917763157896,0.6353260585239955,-17.763587951660156,0.3025379776954651,0.0,0.29321983456611633,0.5601702481508255,0.28992059234389683,2010s
hey mama,"david guetta featuring nicki minaj, bebe rexha & afrojack",2015,31,1,172.265625,0.7655839647565569,-13.204561233520508,0.28783276677131653,0.0,0.8719791173934937,0.0,0.3936859893798828,2010s
gdfr,flo rida featuring sage the gemini & lookas,2015,32,1,143.5546875,0.7792818069458007,-12.725136756896973,0.27523577213287354,0.0,1.0,0.0,0.3349021203177316,2010s
what do you mean,justin bieber,2015,33,1,123.046875,0.6167311532156808,-18.414409637451172,0.2678288519382477,0.0,0.07858906686306,0.88211639970541,0.7584466770717077,2010s
photograph,ed sheeran,2015,34,1,107.666015625,0.4806648254394531,-23.17673110961914,0.22778616845607758,0.09385985741689729,0.0894961953163147,0.865755707025528,0.698274427141462,2010s
hello,adele,2015,35,1,161.4990234375,0.30632427760532926,-29.278650283813477,0.18537844717502594,0.0,0.37895068526268005,0.4315739721059799,0.7787627628871373,2010s
stitches,shawn mendes,2015,36,1,151.99908088235293,0.36651545933314733,-27.171958923339844,0.2577255368232727,0.0,0.24388137459754944,0.6341779381036758,0.7704439794716714,2010s
talking body,tove lo,2015,37,1,117.45383522727273,0.5368288312639509,-21.21099090576172,0.24328291416168213,0.0,0.21077650785446167,0.6838352382183075,0.23048112745408889,2010s
jealous,nick jonas,2015,38,1,92.28515625,0.6827231815883091,-16.10468864440918,0.3355299234390259,0.0,0.48386192321777344,0.27420711517333984,0.20572711399623328,2010s
time of our lives,pitbull & ne-yo,2015,39,1,123.046875,0.6264464242117745,-18.07437515258789,0.2224847674369812,0.0,0.6564104557037354,0.015384316444396973,0.26038973127092635,2010s
locked away,r. city featuring adam levine,2015,40,1,123.046875,0.5772183009556362,-19.797359466552734,0.26772597432136536,0.0,1.0,0.0,0.7505441066196987,2010s
somebody,natalie la rose featuring jeremih,2015,41,1,143.5546875,0.5218050275530134,-21.73682403564453,0.2975926697254181,0.0,0.43199440836906433,0.3520083874464035,0.7834067644391741,2010s
fourfiveseconds,rihanna & kanye west & paul mccartney,2015,42,1,103.359375,0.5481949397495814,-20.81317710876465,0.302767813205719,0.0,0.10331984609365463,0.845020230859518,0.7025519343784877,2010s
centuries,fall out boy,2015,43,1,184.5703125,0.6861912863595145,-15.983304977416992,0.19139881432056427,0.0,0.6128085255622864,0.08078721165657043,0.4041746412004743,2010s
my way,fetty wap featuring monty,2015,44,1,129.19921875,0.6285169328962054,-18.001907348632812,0.2936902940273285,0.0,0.3891804814338684,0.4162292778491974,0.2739874267578125,2010s
take your time,sam hunt,2015,45,1,161.4990234375,0.5445655277797155,-20.94020652770996,0.20976687967777252,0.0,0.21408893167972565,0.6788666024804115,0.3264110129220145,2010s
b better have my money,rihanna,2015,48,1,103.359375,0.6812591552734375,-16.155929565429688,0.246450737118721,0.0,0.7533813714981079,0.0,0.22916477748325892,2010s
flex,rich homie quan,2015,49,1,161.4990234375,0.7394070489065988,-14.120753288269043,0.3040264844894409,0.0,0.6287906169891357,0.05681407451629639,0.3653793171473912,2010s
nasty freestyle,t-wayne,2015,50,1,135.99917763157896,0.6560488564627511,-17.03829002380371,0.2853127717971802,0.0,0.3261553943157196,0.5107669085264206,0.29406515193164795,2010s
only,"nicki minaj featuring drake, lil wayne & chris brown",2015,51,1,60.09265988372093,0.610222407749721,-18.642215728759766,0.3102392256259918,0.0,0.9156533479690552,0.0,0.12224303844363191,2010s
elastic heart,sia,2015,52,1,129.19921875,0.6725213732038225,-16.46175193786621,0.29078564047813416,0.0,0.327134907245636,0.509297639131546,0.282788314819336,2010s
cool for the summer,demi lovato,2015,53,1,112.34714673913044,0.591344506399972,-19.302942276000977,0.21785114705562592,0.0,0.37851065397262573,0.4322340190410614,0.23044135857813108,2010s
renegades,x ambassadors,2015,54,1,172.265625,0.7049513135637556,-15.326704025268555,0.21435153484344482,0.0,0.08620188385248184,0.8706971742212772,0.8815594591413226,2010s
i dont mind,usher featuring juicy j,2015,55,1,56.17357336956522,0.5099433898925781,-22.151981353759766,0.2654908299446106,0.0,1.0,0.0,0.6019886779785156,2010s
love me harder,ariana grande & the weeknd,2015,56,1,99.38401442307692,0.5737681797572545,-19.918113708496094,0.22599686682224274,0.0,0.2559070885181427,0.616139367222786,0.19914795257233,2010s
wildest dreams,taylor swift,2015,57,1,135.99917763157896,0.6064943586077008,-18.77269744873047,0.20751774311065674,0.0,0.1837325394153595,0.7244011908769608,0.784154252360638,2010s
you know you like it,dj snake & alunageorge,2015,59,1,129.19921875,0.6814024244035993,-16.150915145874023,0.2997194826602936,0.0,0.5336511135101318,0.19952332973480225,0.2845645250592913,2010s
uma thurman,fall out boy,2015,60,1,151.99908088235293,0.734499876839774,-14.29250431060791,0.2389908879995346,0.0,0.9739876985549927,0.0,0.34404086297299685,2010s
711,beyonce,2015,61,1,135.99917763157896,0.6821756635393416,-16.123851776123047,0.3401218354701996,0.0,0.9971590042114258,0.0,0.29929051334696605,2010s
the heart wants what it wants,selena gomez,2015,62,1,161.4990234375,0.49070984976632254,-22.82515525817871,0.24532409012317657,0.0,0.6796484589576721,0.0,0.31563987731933596,2010s
girl crush,little big town,2015,63,1,172.265625,0.48494894845145087,-23.02678680419922,0.21917589008808136,0.0,0.08501166105270386,0.8724825084209442,0.8375589861188616,2010s
slow motion,trey songz,2015,64,1,95.703125,0.5778350285121373,-19.775774002075195,0.2587634027004242,0.0,0.08660431951284409,0.8700935207307339,0.692073702130999,2010s
drag me down,one direction,2015,65,1,135.99917763157896,0.44548252650669645,-24.408111572265625,0.25853362679481506,0.0,0.9687302708625793,0.0,0.751951885940437,2010s
truffle butter,nicki minaj featuring drake & lil wayne,2015,66,1,103.359375,0.8260208402361189,-11.08927059173584,0.34011340141296387,0.0,0.3480546474456787,0.47791802883148193,0.2581171144757952,2010s
one last time,ariana grande,2015,67,1,123.046875,0.6614185333251953,-16.850351333618164,0.24653494358062744,0.0,0.10052932053804398,0.849206019192934,0.7673841530936105,2010s
chains,nick jonas,2015,68,1,75.99954044117646,0.7646074022565569,-13.238740921020508,0.24208514392375946,0.18524278866728727,0.5453503131866455,0.18197453022003174,0.1872062099681181,2010s
all eyes on you,meek mill featuring chris brown & nicki minaj,2015,69,1,78.30255681818181,0.7038957868303571,-15.3636474609375,0.2065044492483139,0.0,0.16970956325531006,0.7454356551170349,0.17999892197646103,2010s
no type,rae sremmurd,2015,70,1,129.19921875,0.47047102791922435,-23.53351402282715,0.20390373468399048,0.0,0.23999987542629242,0.6400001868605614,0.24237824576241632,2010s
riptide,vance joy,2015,71,1,129.19921875,0.5743262699672154,-19.89858055114746,0.2622012197971344,0.0,0.37772542238235474,0.4334118664264679,0.2631492941720145,2010s
classic man,jidenna featuring roman gianarthur,2015,72,1,95.703125,0.6636628287179129,-16.771800994873047,0.27961137890815735,0.0,0.44469815492630005,0.3329527676105499,0.209239262172154,2010s
exs  ohs,elle king,2015,73,1,143.5546875,0.7261589595249721,-14.584436416625977,0.24855782091617584,0.0,0.49286577105522156,0.26070134341716766,0.8242775508335659,2010s
dear future husband,meghan trainor,2015,74,1,161.4990234375,0.2594590323311942,-30.918933868408203,0.22869668900966644,0.0,1.0,0.0,0.26938971383231025,2010s
marvin gaye,charlie puth featuring meghan trainor,2015,75,1,73.828125,0.6889845439365931,-15.885540962219238,0.2815491259098053,0.0,0.34442228078842163,0.48336657881736755,0.6674286052158901,2010s
like im gonna lose you,meghan trainor featuring john legend,2015,76,1,71.77734375,0.5978407178606305,-19.07557487487793,0.2724113166332245,0.0,0.5672511458396912,0.14912328124046326,0.6448053087506975,2010s
the hanging tree,james newton howard featuring jennifer lawrence,2015,78,1,172.265625,0.0,-44.66893005371094,0.2436039298772812,0.0,0.17165414988994598,0.742518775165081,0.7405691964285714,2010s
coco,o.t. genasis,2015,79,1,60.09265988372093,0.3297398703438895,-28.459104537963867,0.19904972612857819,0.0,0.16330145299434662,0.7550478205084801,0.0661465309624656,2010s
lay me down,sam smith,2015,81,1,215.33203125,0.3972074781145368,-26.09773826599121,0.2631756663322449,0.0,0.37538138031959534,0.436927929520607,0.8794414956229074,2010s
tuesday,i love makonnen featuring drake,2015,82,1,143.5546875,0.6434597560337612,-17.47890853881836,0.2571311891078949,0.0,0.40399765968322754,0.3940035104751587,0.30773771013532364,2010s
hit the quan,ilovememphis,2015,83,1,161.4990234375,0.744312013898577,-13.949079513549805,0.2852126955986023,0.0,0.282953679561615,0.5755694806575775,0.36636031014578685,2010s
downtown,"macklemore & ryan lewis featuring eric nally, melle mel, kool moe dee & grandmaster caz",2015,84,1,107.666015625,0.6297216142926897,-17.95974349975586,0.2777033746242523,0.0,0.22636950016021729,0.6604457497596741,0.22808578491210935,2010s
house party,sam hunt,2015,85,1,103.359375,0.610038811819894,-18.64864158630371,0.2696128189563751,0.0,0.6867415308952332,0.0,0.7149207087925502,2010s
ayo,chris brown & tyga,2015,86,1,64.599609375,0.5218541281563895,-21.735105514526367,0.24223577976226807,0.0,0.7254356741905212,0.0,0.6142271314348493,2010s
kick the dust up,luke bryan,2015,87,1,86.1328125,0.6888374601091657,-15.8906888961792,0.27953365445137024,0.0,0.3824462294578552,0.42633065581321716,0.6937663759504046,2010s
blessings,big sean featuring drake,2015,88,1,161.4990234375,0.39115938459123883,-26.30942153930664,0.20560388267040253,0.13546963024465042,0.06002028286457062,0.9099695757031441,0.7957297842843192,2010s
budapest,george ezra,2015,89,1,129.19921875,0.5791593279157367,-19.72942352294922,0.2603660523891449,0.10159069653239639,0.40749555826187134,0.388756662607193,0.7641159057617188,2010s
heartbeat song,kelly clarkson,2015,91,1,151.99908088235293,0.6779131208147321,-16.273040771484375,0.25098690390586853,0.0,1.0,0.0,0.8327235117679884,2010s
ghost,ella henderson,2015,93,1,103.359375,0.6400514875139509,-17.59819793701172,0.22694432735443115,0.0,0.6581446528434753,0.012783020734786987,0.7209232439313615,2010s
here,alessia cara,2015,94,1,60.09265988372093,0.629547609601702,-17.96583366394043,0.24915288388729095,0.0,0.3731010854244232,0.4403483718633652,0.1261080788140281,2010s
waves,mr. probz,2015,95,1,117.45383522727273,0.6601611546107701,-16.894359588623047,0.2964177131652832,0.0,0.34042778611183167,0.4893583208322525,0.7551475921234527,2010s
el perdon,nicky jam & enrique iglesias,2015,96,1,89.10290948275862,0.6364281245640346,-17.72501564025879,0.2536603510379791,0.0,0.2043852061033249,0.6934221908450127,0.1896490023758611,2010s
she knows,ne-yo featuring juicy j,2015,97,1,143.5546875,0.8220088413783482,-11.229690551757812,0.2625642418861389,0.0,0.1511383056640625,0.7732925415039062,0.3434475272042411,2010s
